publishedAt,user,comment,likeCount,comment (clean)
2023-04-23T11:53:16Z,Umar Hadi69,Tetep SOLID MILITAN PDI P Merdeka 3x Aamiin Ya Allah Purbalingga Jateng hadir,0,tetap solid militan pdi p merdeka x amin ya allah purbalingga jateng hadir
2023-04-23T11:53:11Z,Yudhi Agung,Bener bener calon presiden Indonesia yg baik dan merakyat moga Indonesia menjadi negara yang adil makmur sejahtera rakyatnya dan terdepan,58,benar benar calon presiden indonesia yang baik dan merakyat moga indonesia menjadi negara yang adil makmur sejahtera rakyatnya dan terdepan
2023-04-24T02:35:20Z,Edhiez,Hah.... Merakyat??,0,hah merakyat
2023-04-24T02:15:50Z,Supar Supar,Pak Ganjar.. Wadas apa kabar Pak?,0,pak ganjar wadas apa kabar pak
2023-04-23T15:44:10Z,lilian thuram,Klo cuma modal merakyat ketua rt di kampung gw lbh merakyat...,0,kalo cuma modal merakyat ketua rt di kampung gue lebih merakyat
2023-04-23T14:21:07Z,Sabia Tv,Buzzer,0,buzzer
2023-04-23T14:06:03Z,jiwatrisna ❤️,"Merakyat dan banyakin pencitraan , soal konsisten ucapan itu belakangan yg penting manut sma tuanya😂😂",0,merakyat dan membanyaki pencitraan soal konsisten ucapan itu belakangan yang penting manut sama tuanya
2023-04-23T11:52:53Z,benzema rudi,Maaf pak Ganjar kami tidak respect lg,0,maaf pak ganjar kami tidak respect lagi
2023-04-23T11:52:53Z,Sonny C. Putra,Aturan agama aja di langgar sampai berucap suka nonton film porno<br>Apalagi aturan manusia.... <br>Mau dibawa kemana negara ini???? <br>Jauh dari berkah 😂😂😂😂,1,aturan agama saja di langgar sampai berucap suka menonton film pornoapalagi aturan manusia mau dibawa kemana negara ini jauh dari berkah 
2023-04-23T11:52:48Z,I Gde Wiska,Ganjar all for one,0,ganjar al for one
2023-04-23T11:52:47Z,cas diono,Bravo ganjar,0,bravo ganjar
2023-04-23T11:52:39Z,Yudi Tea,Selamat buat pa Ganjar untuk menuju RI 1<br>Sya cuman pesan tolong pa Ganjar mulai saat ini jgn tr lalu banyak mengolah kata kata oke,0,selamat buat apa ganjar untuk menuju ri saya cuman pesan tolong apa ganjar mulai saat ini jangan tr lalu banyak mengolah kata kata oke
2023-04-23T11:52:27Z,Syasya Azra,"lugas, pintar dan spontan",0,lugas pintar dan spontan
2023-04-23T11:52:18Z,Indonesia Viral Channel,Mantap Pak Ganjar 👍👍,0,mantap pak ganjar 
2023-04-23T11:52:07Z,Bos Odon,seperti nya mba najwa ini seneng bgt dgn sosok pak ganjar..maka ny  sering di ajak ngobrol,0,seperti nya mbak najwa ini senang banget dengan sosok pak ganjar maka nya sering di ajak mengobrol
2023-04-23T11:52:03Z,Redi Nahadi,Berkelas,0,berkelas
2023-04-23T11:51:49Z,Bimo Prastowo,"Smg,,,lancar sehat pk ganjar,,loyalis",0,semoga lancar sehat pakai ganjar loyalis
2023-04-23T11:51:45Z,ari siyam,pak ganjar👍,0,pak ganjar
2023-04-23T11:51:43Z,Qveq chubuseico,anus mana berani ke najwa sihab,0,anus mana berani ke najwa sihab
2023-04-23T11:50:56Z,Agung Suwarno,Maaf bozzz saya terlanjur kecewa masalah bola....,0,maaf boz saya terlanjur kecewa masalah bola
2023-04-23T11:50:44Z,Awas Supeya,"Bu Mega gak minta apa2, hhhhh. Faktanya Bu Mega dan Anda dapat miliaran rupiah dari uang negara,,  Lhah wong kesejahteraan rakyat belum terpenuhi hingga detik ini........",0,bu mega enggak meminta apa apa h faktanya bu mega dan anda dapat miliaran rupiah dari uang negara lhah wong kesejahteraan rakyat belum terpenuhi hingga detik ini
2023-04-23T11:50:39Z,Si Saipul,"Petugas partai.seperti wyang.yang di gerak,kan oleh dlangnya",0,petugas partai seperti wyang yang di gerak kan oleh dlangnya
2023-04-23T13:03:33Z,Olesti,@Si Saipul Siapa yg bisa bertindak adil ?,0,sih saipul siapa yang bisa bertindak adil
2023-04-23T12:13:41Z,Si Saipul,@Olesti rakyat gak butuh makmur.rakyat butuh adil.,0,olesti rakyat enggak butuh makmur rakyat butuh adil
2023-04-23T11:58:44Z,Olesti,"Sejatinya sama2 petugas partai .. bedanya yg ini Kader Partai , yg satunya dicomot dari luar partai ... dan 2-2 nya sama2 bisa digerakkan oleh dalangnya ..",0,sejatinya sama sama petugas partai bedanya yang ini kader partai yang satunya dicomot dari luar partai dan nya sama sama bisa digerakkan oleh dalangnya
2023-04-23T11:50:39Z,Jelajah Jawa Official,pak jokowi sudah<br>Ganjar the next tangan panjang megawati.,0,pak jokowi sudahganjar the next tangan panjang megawati
2023-04-23T11:50:32Z,Kerja Di Jepang,Pemimpin yang bicara apa adanya❤,35,pemimpin yang bicara apa adanya
2023-04-23T11:50:28Z,Heltje Polak,"Dulu aq suka banget sama ganjar , skrng aqu udah gak rispeck sama ganjar.. gra2 mslah kemarin.. cocok ny jadi presiden palestina dia...😅🤣",0,dulu aku suka banget sama ganjar sekarang aku sudah enggak rispeck sama ganjar gara gara mslah kemarin cocok nya jadi presiden palestina dia 
2023-04-23T11:50:00Z,BAYU ALFATIH,Mah NANA gambarnya gak teramg,0,mah nana gambarnya enggak teramg
2023-04-23T11:50:00Z,Fikri Jr,Capres Youtober indonesia,0,capres youtober indonesia
2023-04-23T11:50:00Z,Joe Junior,"Ganjar bicara TDK mikir lama , menjawab apa adanya, dan itu bukti kejujuran dan keterbukaan, sangat layak meneruskan perjuangan pak Jokowi.<br><br>GANJAR PRESIDEN RI 2024",2,ganjar bicara tidak mikir lama menjawab apa adanya dan itu bukti kejujuran dan keterbukaan sangat layak meneruskan perjuangan pak jokowi ganjar presiden ri 
2023-04-23T11:49:58Z,Muhammad Ansori,Coba wapres nya pak ahok mantab tenan👍👍,0,coba wapres nya pak ahok mantab tenan
2023-04-23T11:49:49Z,Orang Awam,Semua pejabat dgn latar belkng partai maka di sebut petugas partai. Cuman di masyarakat dianggap stigma buruk.sehingga seolah pejabat latar blkng partai lebih mementingkan partai dibanding masyarakat.padahal aslinya partai hanya kendaraan /wadah politiknya. Titik tujuan untuk kebijakan pro masyarakat.,0,semua pejabat dengan latar belkng partai maka di sebut petugas partai cuman di masyarakat dianggap stigma buruk sehingga seolah pejabat latar belakang partai lebih mementingkan partai dibanding masyarakat padahal aslinya partai hanya kendaraan wadah politiknya titik tujuan untuk kebijakan pro masyarakat
2023-04-23T11:49:21Z,Bayo Paragat,Saya yakin Ganjar lebih hebat dari pak jokowi,0,saya yakin ganjar lebih hebat dari pak jokowi
2023-04-23T11:49:01Z,Sports Channel,Namanya sedang dipulihkan oleh media 😂,0,namanya sedang dipulihkan oleh media 
2023-04-23T11:48:56Z,Albert Al,Pak Ganjar ✔👍,0,pak ganjar 
2023-04-23T11:48:50Z,Nicky man,Dari najwa kita belajar ternyata berpolitik jadi calon butuh partai,0,dari najwa kita belajar ternyata berpolitik jadi calon butuh partai
2023-04-23T11:48:49Z,reza rumambi,Bravo GP,0,bravo gp
2023-04-23T11:48:41Z,Rici Maulana Ibrahim,Nah inilah sosok pmimpin yg tgas tdk slalu mainin kata&quot;nya,0,nah inilah sosok pmimpin yang tgas tidak selalu mainin katanya
2023-04-23T11:48:41Z,Dinda Kirana Smule,"Mendukung pak Ganjar cspres 2024....smg terpilih jd Presiden,",1,mendukung pak ganjar cspres semoga terpilih jadi presiden
2023-04-23T11:48:31Z,Frans Channel,Jawaban yang masuk akal,0,jawaban yang masuk akal
2023-04-23T11:48:26Z,Umpit,Keputusan ibu Mega sejalan dengan aspirasi yg timbul di masyarakat ..selamat dan sukses selalu buat mas Ganjar ..Pengalaman yg cukup panjang menjadi seorang pejabat publik telah pantas mendapat dukungan PARTAI khususnya dan rakyat pada umumnya.,124,keputusan ibu mega sejalan dengan aspirasi yang timbul di masyarakat selamat dan sukses selalu buat mas ganjar pengalaman yang cukup panjang menjadi seorang pejabat publik telah pantas mendapat dukungan partai khususnya dan rakyat pada umumnya
2023-04-25T04:46:53Z,Near Harvy,"PDI yang memang tidak menyukai kebijakan demokrasi<br>negara dengan PDI penguasa dianggap otoriter, PDI dianggap Pro PKI <br>dan mengabaikan terhadap masalah ekonomi kecil seperti itu!!!",0,pdi yang memang tidak menyukai kebijakan demokrasi negara dengan pdi penguasa dianggap otoriter pdi dianggap pro pki dan mengabaikan terhadap masalah ekonomi kecil seperti itu
2023-04-25T03:47:15Z,ok ok,@dimas aryo bisa kasih saya satu aja alasannya??,0,dimas aryo bisa kasih saya satu saja alasannya
2023-04-25T03:43:27Z,ok ok,PDIP No Way!,0,pdip no way
2023-04-24T20:36:32Z,dimas aryo,"@Silvia Urban buktikan dong d 2024,,,partai mn paling unggul,,,",0,silvia urban buktikan dong di partai mana paling unggul
2023-04-24T20:29:13Z,Silvia Urban,@dimas aryo ya rakyat konoha lah +62 udah anti banteng 🤣,0,dimas aryo ya rakyat konoha lah sudah anti banteng 
2023-04-23T11:48:23Z,BEIN YOU,"Aku berharap si mau yg menang pilpres siapapun, asal proses pemilihan adil dan jujur ya terima aja. Gak usah kyk sekarang yg masih kebawa cebong/kadrun 😌<br>Pokokny setelah pemilu apapun hasilnya terima aja, toh semua di dunia ini akan ada pertanggung jawabanny, jangan sampe kita terpecah belah gara&quot; beda pilihan.",0,aku berharap sih mau yang menang pilpres siapapun asal proses pemilihan adil dan jujur ya terima saja enggak usah kayak sekarang yang masih terbawa cebong kadrun pokokny setelah pemilu apapun hasilnya terima saja toh semua di dunia ini akan ada pertanggung jawabannya jangan sampai kita terpecah belah gara beda pilihan
2023-04-23T11:48:19Z,Dwi Wahyanto,Cerdas..... mentari akan terang menatap masa depan. RI1 siap didepan kita,0,cerdas mentari akan terang menatap masa depan ri siap didepan kita
2023-04-23T11:48:19Z,Tempe tahu121,Ri_1 smoga trwujud,0,ri semoga trwujud
2023-04-23T11:48:12Z,Gading Wayan,Disini najua tdk bisa menyudutkan dll pak ganjar.. Dari segala segi. Lini.. Semua dikuasai dgn lugas dan jelas. <br>Artinya pak ganjar jauh diatas. Terlihat grogi juga berhadapan. Shg mic.. Nya terjeda.. Detik detik berpikir tuk strategi questionnya.. Bravo pak ganjar utk nkri.. Dari warga desa terpecil..,0,disini najua tidak bisa menyudutkan dulu pak ganjar dari segala segi lini semua dikuasai dengan lugas dan jelas artinya pak ganjar jauh diatas terlihat grogi juga berhadapan shg mic nya terjeda detik detik berpikir untuk strategi questionnya bravo pak ganjar untuk nkri dari warga desa terpecil
2023-04-23T11:47:33Z,Cahyo Bintang,"Pak JOKOWI dan AHOX kelebihannya PANDAI BEKERJA, Kekurangannya TIDAK PANDAI dalam berkata kata. Pak Ganjar Kerja NYATA Pandai BERCAKAP JUGA. Kalau lawannya sekelas ANIS mah LEWAAAAATTT 🤣🤣🤣",0,pak jokowi dan ahox kelebihannya pandai bekerja kekurangannya tidak pandai dalam berkata kata pak ganjar kerja nyata pandai bercakap juga kalau lawannya sekelas anis mah lewaaaaat 
2023-04-23T11:47:25Z,GDe channel,Sangat cerdas ibu melihat capres oposisi mempunyai koalisi besar masih belum mau mengangkat putri tercinta nyq😂,0,sangat cerdas ibu melihat capres oposisi mempunyai koalisi besar masih belum mau mengangkat putri tercinta nyq
2023-04-23T11:47:24Z,YUSUF,"Semoga pak ganjar maju bersama pak mahfud. <br>Kalau itu terjadi, saya bersama keluarga besar tanpa toleh kanan kiri akan mencoblos nya.",0,semoga pak ganjar maju bersama pak mahfud kalau itu terjadi saya bersama keluarga besar tanpa toleh kanan kiri akan mencoblos nya
2023-04-23T11:47:23Z,M Ridwan,Mantap aku bukan orang PDI tapi capres nya ganyjar,0,mantap aku bukan orang pdi tapi capres nya ganyjar
2023-04-23T11:47:21Z,Aba Net,"Meskipun banyak yg mewacanakan anti memilih calon dari PDIP, Pak Ganjar tetap loyal kepada PDIP. Hal itu menandakan bahwa Pak Ganjar bukanlah kutu loncat yg berpindah-pindah kendaraan politik demi ambisi menjadi presiden. Semoga Pak Ganjar diridhoi Allah menjadi Presiden Indonesia tahun 2024. Aamiin❤",274,meskipun banyak yang mewacanakan anti memilih calon dari pdip pak ganjar tetap loyal kepada pdip hal itu menandakan bahwa pak ganjar bukanlah kutu loncat yang berpindah pindah kendaraan politik demi ambisi menjadi presiden semoga pak ganjar diridhoi allah menjadi presiden indonesia tahun amin
2023-05-30T13:54:11Z,J.A.T official,​@anxxxxxehem ehem nasdhem.... Halo apa kabar BTS 8T...... partai korup teriak teriak anti korup wok bewok.....,0, anxxxxxehem ehem nasdhem halo apa kabar bts t partai korup teriak teriak anti korup wok bewok
2023-05-30T13:52:51Z,J.A.T official,​@Romi HRyoi gaess..... Sama juga nilep BTS..... 8T gaess berapa tuh nolnya..... Ehem ehem.... Nasdhem ehem ehem,0, romi hryoi gaes sama juga nilep bts t gaes berapa tuh nolnya ehem ehem nasdhem ehem ehem
2023-05-30T12:29:29Z,Agus An Tjorah,Aamiin,0,amin
2023-05-30T11:33:46Z,agus Firman,Maksud lohhhh,0,maksud loh
2023-05-26T17:11:38Z,Tri Yulianto,Aamiiin,0,amin
2023-04-23T11:47:21Z,Nasrul Sapria,Sudah terlanjur kecewa dengan anda pak.. nomer satu besok tetap pak prabowo,0,sudah terlanjur kecewa dengan anda pak nomer satu besok tetap pak prabowo
2023-04-23T11:47:00Z,Manggarai  Rooster Farm,Dengan anda memilih ganjar insyaallah nda ikut  memajukan bangsa ini,0,dengan anda memilih ganjar insyaallah indak ikut memajukan bangsa ini
2023-04-23T11:46:54Z,Luxilo Adi,Ganjar calon presiden yg paling cerdas diantara yg lain..thebest pak ganjar RI 1 ada di pundakmu...,3,ganjar calon presiden yang paling cerdas diantara yang lain thebest pak ganjar ri ada di pundakmu
2023-04-23T11:46:48Z,Aproy Fans17,Tetep tak dukung pak😍<br>Jadikan pak jokowi jadi mentor mu pak,0,tetap tak dukung pakjadikan pak jokowi jadi mentor mu pak
2023-04-23T11:46:45Z,Saipul Anwar,Pak Ganjar sangat menguasai panggung mbk Nana👍👍,0,pak ganjar sangat menguasai panggung mbak nana
2023-04-23T11:46:37Z,DIMAS S,Nih diplomasinya Cukup oke nih...<br>Tp perlu orang teknis buat wakil... cocoknya Ridwan Kamil,0,nih diplomasinya cukup oke nih tapi perlu orang teknis buat wakil cocoknya ridwan kamil
2023-04-23T11:46:19Z,Sidik Komaruddin,"salut,,,Ganjar bicara tanpa merendahkan orang lain.",5,salut ganjar bicara tanpa merendahkan orang lain
2023-04-23T11:45:39Z,Lina Gunawan,aku heran Ama orang kok ada yang bilang Ganjar katanya gak punya gagasan 😀😂😂😂😂😂,0,aku heran sama orang kok ada yang bilang ganjar katanya enggak punya gagasan 
2023-04-23T11:45:00Z,NET ijen,"Tak tonton lg nanti habis sholat isya , karna durasinya panjang &amp; tamunya  mantul🙏👍👍😁",0,tak tonton lagi nanti habis sholat isya karena durasinya panjang tamunya mantul
2023-04-23T11:44:39Z,Nyoman Sudita,Ganjar 2 peeiode angota dpr 2 periodo jadi gubenur dan sekarang jadi capres pdip.<br>Prabowo 3 perode ketua umum 1 periode jadi mentri...<br>Semua sudah berpengalaman jadi siapapun yg menang gk jadi masalah dan say dukung ke duanyA,0,ganjar peeiode angota dpr periodo jadi gubenur dan sekarang jadi capres pdip prabowo perode ketua umum periode jadi mentri semua sudah berpengalaman jadi siapapun yang menang enggak jadi masalah dan sayang dukung ke duanya
2023-04-23T11:44:37Z,margaretha nugraheny,"yang gak mengerti fungsi partai ya jelas tidak akan percaya dengan partai.... Tetapi di seluruh dunia, ya hanya lewat partai saja seseorang bisa menjadi pejabat publik dan pemimpin negara.",0,yang enggak mengerti fungsi partai ya jelas tidak akan percaya dengan partai tetapi di seluruh dunia ya hanya lewat partai saja seseorang bisa menjadi pejabat publik dan pemimpin negara
2023-04-23T11:44:35Z,Charming Kindy,"Ga tau ya, klo punya pemimpin yg ditanya ga muter2 itu enak, singkat padat jelas",0,enggak tau ya kalo punya pemimpin yang ditanya enggak muter itu enak singkat padat jelas
2023-04-23T11:44:32Z,Panut Aryanto,INSYAALLAH PRABOWO MAHFUD MELANGGANG KE ISTANA DI 2024,0,insyaallah prabowo mahfud melanggang ke istana di 
2023-04-23T11:43:54Z,Allen jovi Paendong,Dri awal pengumuman sudah d blang petugas partai.jd kita tau smua klo pak ganjar jadi akan seperti apa..sory pak dri statment Israel di tambah pengumuman saya tambah yakin suara saya sekeluarga untuk Prabowo....dengan catatan tidak bergabung dengan anies..,0,dari awal pengumuman sudah di blang petugas partai jadi kita tau semua kalo pak ganjar jadi akan seperti apa sory pak dari statment israel di tambah pengumuman saya tambah yakin suara saya sekeluarga untuk prabowo dengan catatan tidak bergabung dengan anies
2023-04-23T11:43:24Z,Tobe smart,skip,0,skip
2023-04-23T11:43:18Z,OM _ TJ,Sang penggagal tuan rumah piala dunia u20,0,sang penggagal tuan rumah piala dunia u 
2023-04-23T11:42:58Z,Zendi Zola,"Pencitraan belaka, tipu2 rakyat jelata",0,pencitraan belaka tipu rakyat jelata
2023-04-23T11:42:51Z,Gunarman Hu,Petugas partai atau petugas rakyat ya?,0,petugas partai atau petugas rakyat ya
2023-04-23T11:42:50Z,Teguh M3YLI3N Mobile,Sehat selalu pak Ganjar Pranowo,0,sehat selalu pak ganjar pranowo
2023-04-23T11:42:48Z,LUKMAN HAKIM,"Lagi asyik nih dengirin lagu iwan fals, judulnya BADUT, sambil kerja sampingan jadi buzzer rp, mandat udah turun nih smuo bergerak..🎉🎉🎉🎉🎉🎉",0,lagi asyik nih dengirin lagu iwan fals judulnya badut sambil kerja sampingan jadi buzzer rp mandat sudah turun nih smuo bergerak 
2023-04-23T11:42:01Z,Anton Sentono,sehat trus pak ganjar,0,sehat terus pak ganjar
2023-04-23T11:41:51Z,Chandra Agustinus,PAK suara kami dan ANAK BANGSA PROFESI driver OJOL  beserta anak istri kami MOHON NANTI KEDEPAN BAPAK memperhatikan karena TIDAK SEDIKIT DAN MUNGKIN BANYAk ..apakah ada lapangan pekerjaan untuk kami yg sudah berusia di atas 40 tahun dan pendidikan yg rendah ..terima kasih pak,0,pak suara kami dan anak bangsa profesi driver ojol beserta anak istri kami mohon nanti kedepan bapak memperhatikan karena tidak sedikit dan mungkin banyak apakah ada lapangan pekerjaan untuk kami yang sudah berusia di atas tahun dan pendidikan yang rendah terima kasih pak
2023-04-23T11:41:32Z,Subagyo Munji,Saya akan pilih presiden bukan pilih petugas partai,0,saya akan pilih presiden bukan pilih petugas partai
2023-04-23T11:41:14Z,Humaira@tv,"Udah GK usah bingung ,mari tempur bersama Ganjar,RI,1",0,sudah enggak usah bingung mari tempur bersama ganjar ri 
2023-04-23T11:41:12Z,SOSSO CHANNEL,Saya sangat berharap kalau pak Ganjar bisa menjadi presiden Tik Tok atau youtuber terkenal 😁,0,saya sangat berharap kalau pak ganjar bisa menjadi presiden tik tok atau youtuber terkenal 
2023-04-23T14:19:51Z,SOSSO CHANNEL,@Yanuar freeman lha..kok bawa2 Anies 😁🤭,0,yanuar freeman lah kok bawa bawa anies 
2023-04-23T14:16:28Z,Yanuar freeman,@SOSSO CHANNEL anies yg bakatnya itu krn pintar menata kata.. Ganjar gaas pool,0,sosso channel anies yang bakatnya itu karena pintar menata kata ganjar gaas pool
2023-04-23T14:11:10Z,SOSSO CHANNEL,"@Yanuar freeman beliau bakatnya entertainment, bukan pemerintahan 😁🤭",0,yanuar freeman beliau bakatnya entertainment bukan pemerintahan 
2023-04-23T13:02:00Z,Yanuar freeman,Ganjar presiden Indonesia.. Amin,0,ganjar presiden indonesia amin
2023-04-23T11:41:10Z,pak de koent,Sehebat apapun tokoh klo masih petugas partai masih rentan dengan istilah masuk angin... Idealisme akan luntur oleh tekanan2 colega nya di partai yg nota bene nya banyak membawa misi pribadi dan kepentingan...=,0,sehebat apapun tokoh kalo masih petugas partai masih rentan dengan istilah masuk angin idealisme akan luntur oleh tekanan colega nya di partai yang nota bene nya banyak membawa misi pribadi dan kepentingan
2023-04-23T11:40:58Z,Octarino Ade Prima,Ganjar RI 1 ❤,0,ganjar ri 
2023-04-23T11:40:51Z,Saktilalo Marpaung,Tak ada tanda  yg dpt menginfirasi utk kepala bawah kulub  atau kepala atas harus ditutup atau terbuka .jgn mempreming hal yg belom tentu bermakna biar kelihatan agamis,0,tak ada tanda yang dapat menginfirasi untuk kepala bawah kulub atau kepala atas harus ditutup atau terbuka jangan mempreming hal yang belum tentu bermakna biar kelihatan agamis
